,best_arm,algorithm,function,euclidean_distance,true_reward_difference,cumulative_regret,timetocomple
73,[ 2.8768036  -1.52370651  1.57462762  0.00383129],Nelder-Mead,Miele,3.995953268203848,7.113389274594e+64,8.691940625661396e+65,0.01874874799977988
74,[ 3.62777543e+38 -5.67082272e+38  5.05370774e+38 -2.95915611e+37],Nelder-Mead,Miele,8.422975299614565e+38,inf,inf,0.07375852798577398
75,[ 3.62777543e+38 -5.67082272e+38  5.05370774e+38 -2.95915611e+37],Nelder-Mead,Miele,8.422975299614565e+38,inf,inf,0.09912658191751689
76,[ 6.89449619 -6.11919506  5.84429451 -2.00968712],Nelder-Mead,Miele,11.434265258328537,1.1381422839350392e+62,6.062757398874107e+62,0.031161559047177434
77,[ 3.62777543e+38 -5.67082272e+38  5.05370774e+38 -2.95915611e+37],Nelder-Mead,Miele,8.422975299614565e+38,inf,inf,0.07354813104029745
78,[ 9.18109737 -2.81889516  1.44404393 -0.12675239],Nelder-Mead,Miele,10.017148058438355,7.113389274594e+64,5.770564687634947e+65,0.031214953982271254
79,[ 6.89449619 -6.11919506  5.84429451 -2.00968712],Nelder-Mead,Miele,11.434265258328537,1.1381422839350392e+62,6.062757398874107e+62,0.02567344403360039
80,[ 2.8768036  -1.52370651  1.57462762  0.00383129],Nelder-Mead,Miele,3.995953268203848,7.113389274594e+64,8.691940625661396e+65,0.05056135996710509
81,[ 2.8768036  -1.52370651  1.57462762  0.00383129],Nelder-Mead,Miele,3.995953268203848,7.113389274594e+64,8.691940625661396e+65,0.03553171607200056
82,[ 3.62777543e+38 -5.05370774e+38  5.67082272e+38 -2.09084218e+38],Nelder-Mead,Miele,8.673555664129847e+38,inf,inf,0.06080475891940296
83,[ 2.8768036  -1.52370651  1.57462762  0.00383129],Nelder-Mead,Miele,3.995953268203848,7.113389274594e+64,8.691940625661396e+65,0.02924601500853896
84,[ 2.8768036  -1.52370651  1.57462762  0.00383129],Nelder-Mead,Miele,3.995953268203848,7.113389274594e+64,8.691940625661396e+65,0.03337516903411597
85,[ 2.8768036  -1.52370651  1.57462762  0.00383129],Nelder-Mead,Miele,3.995953268203848,7.113389274594e+64,8.691940625661396e+65,0.01968511298764497
86,[ 2.8768036  -1.52370651  1.57462762  0.00383129],Nelder-Mead,Miele,3.995953268203848,7.113389274594e+64,8.691940625661396e+65,0.03410853794775903
87,[ 3.07698227 -1.41107315  1.37159511 -0.19920122],Nelder-Mead,Miele,4.105759380419998,7.113389274594e+64,5.760831507392234e+65,0.052516739000566304
88,[ 2.8768036  -1.52370651  1.57462762  0.00383129],Nelder-Mead,Miele,3.995953268203848,7.113389274594e+64,8.691940625661396e+65,0.05040529405232519
89,[ 6.89449619 -6.11919506  5.84429451 -2.00968712],Nelder-Mead,Miele,11.434265258328537,1.1381422839350392e+62,6.062757398874107e+62,0.09696437197271734
90,[ 2.8768036  -1.52370651  1.57462762  0.00383129],Nelder-Mead,Miele,3.995953268203848,7.113389274594e+64,8.691940625661396e+65,0.0787370940670371
91,[ 6.89449619 -6.11919506  5.84429451 -2.00968712],Nelder-Mead,Miele,11.434265258328537,1.1381422839350392e+62,6.062757398874107e+62,0.041328542050905526
92,[ 2.8768036  -1.52370651  1.57462762  0.00383129],Nelder-Mead,Miele,3.995953268203848,7.113389274594e+64,8.691940625661396e+65,0.05866551597137004
93,[ 2.8768036  -1.52370651  1.57462762  0.00383129],Nelder-Mead,Miele,3.995953268203848,7.113389274594e+64,8.691940625661396e+65,0.020886413985863328
94,[ 2.24246299 -1.43902893  1.61247742  0.0416811 ],Nelder-Mead,Miele,3.5029995859494707,7.113389274594e+64,3.590265168659467e+65,0.06084515596739948
95,[ 6.89449619 -6.11919506  5.84429451 -2.00968712],Nelder-Mead,Miele,11.434265258328537,1.1381422839350392e+62,6.062757398874107e+62,0.060863881022669375
96,[ 6.89449619 -6.11919506  5.84429451 -2.00968712],Nelder-Mead,Miele,11.434265258328537,1.1381422839350392e+62,6.062757398874107e+62,0.028029261040501297
97,[ 2.24641018 -1.50319358  1.30565477 -0.26514156],Nelder-Mead,Miele,3.606431030650645,7.113389274594e+64,5.020901508824707e+65,0.021708323969505727
98,[ 2.8768036  -1.52370651  1.57462762  0.00383129],Nelder-Mead,Miele,3.995953268203848,7.113389274594e+64,8.691940625661396e+65,0.027747954009100795
99,[ 2.8768036  -1.52370651  1.57462762  0.00383129],Nelder-Mead,Miele,3.995953268203848,7.113389274594e+64,8.691940625661396e+65,0.03008647495880723
