,best_arm,algorithm,function,euclidean_distance,true_reward_difference,cumulative_regret,timetocomple
46,"[6.0, 4.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",mLGHOO,Paviani,11.388415605342127,50.8755871982549,120950.65524435329,22.205379923980217
47,"[9.0625, 6.0, 9.0, 9.25, 9.25, 8.75, 8.0, 8.0, 9.0, 6.0]",mLGHOO,Paviani,5.17880693306866,17.820228855312934,130875.85029713341,22.18044155096868
48,"[9.0, 6.0, 9.0, 9.0, 8.0, 9.0, 8.75, 9.5, 8.4375, 9.25]",mLGHOO,Paviani,3.8438641039974364,11.591059605395301,140391.61686845793,20.75634317600634
49,"[8.75, 9.375, 8.0, 9.0, 8.5, 8.0, 9.5, 9.0, 9.0, 9.0]",mLGHOO,Paviani,2.2915900593256224,7.013528811855203,129706.96512841702,22.374005041026976
50,"[9.5, 9.25, 9.375, 8.0, 9.0, 8.0, 8.0, 9.5, 8.0, 9.5]",mLGHOO,Paviani,2.738865641100346,8.986384224874683,128865.48295837334,20.206137186964042
51,"[9.25, 9.0, 9.0, 8.0, 8.0, 9.0, 9.375, 8.0, 8.0, 9.25]",mLGHOO,Paviani,2.7733346354163633,8.9991404879503,116983.49090870669,20.390412358974572
52,"[9.0, 8.0, 8.5, 9.0, 8.625, 9.5, 9.5, 8.75, 8.0, 9.5]",mLGHOO,Paviani,2.3613311923573974,7.600183629170296,136363.37906032364,22.442453342024237
53,"[8.5, 9.0, 6.0, 9.5, 9.125, 8.0, 9.0, 8.0, 9.0, 9.5]",mLGHOO,Paviani,4.00860137703913,12.812807595284063,126267.4316828796,19.962736501009203
54,"[9.5, 9.5, 9.0, 9.375, 8.0, 9.25, 6.0, 9.0, 9.5, 9.0]",mLGHOO,Paviani,3.674423083968422,10.130994084940419,126376.47024781107,19.329031284025405
55,"[9.0, 9.1875, 8.0, 9.5, 9.0, 8.0, 9.0, 8.0, 9.5, 9.25]",mLGHOO,Paviani,2.434448859598412,7.3736245545022,135254.66793583054,19.703790976956952
56,"[9.0, 8.0, 8.625, 8.75, 9.0, 6.0, 9.25, 9.0, 9.0, 9.0]",mLGHOO,Paviani,3.8169208794524434,11.312961085624835,128905.4872863914,20.543212131015025
57,"[9.0, 9.1875, 9.5, 8.0, 8.0, 8.0, 8.0, 8.0, 6.0, 8.0]",mLGHOO,Paviani,4.727847422453481,18.214882471850522,144802.67967225384,19.138943896978162
58,"[9.5, 8.0, 9.5, 8.0, 8.0, 8.875, 9.0, 9.5, 9.5, 9.25]",mLGHOO,Paviani,2.4340059572646915,7.52488757779409,122503.6501754405,20.656145385000855
59,"[6.0, 6.0, 8.0, 9.5, 9.25, 9.5, 9.0, 8.0, 9.15625, 8.0]",mLGHOO,Paviani,5.305632531800522,19.159526962954267,149043.54741443117,21.13852553901961
60,"[9.5, 8.0, 8.0, 8.0, 6.0, 6.0, 8.0, 8.0, 9.3125, 8.0]",mLGHOO,Paviani,5.782152821397928,23.4002786499681,148289.40886493237,21.537163558998145
61,"[8.0, 8.0, 9.25, 9.0, 9.0, 8.0, 9.0, 9.125, 9.0, 8.5]",mLGHOO,Paviani,2.598823772401663,8.32288718940994,117788.47857881497,21.522812258976046
62,"[9.0, 9.0, 8.0, 9.0, 8.0, 9.125, 6.0, 9.0, 9.0, 8.0]",mLGHOO,Paviani,4.167959332815043,13.723807774429538,114700.63703484958,20.50890979397809
63,"[9.0, 9.5, 8.0, 8.0, 9.5, 8.0, 9.0, 8.8125, 8.0, 8.5]",mLGHOO,Paviani,2.9335628934795333,10.425652100085358,139508.07770279775,18.883148985973094
64,"[9.0, 8.0, 9.5, 8.0, 9.0, 8.0, 9.1875, 6.0, 8.0, 6.0]",mLGHOO,Paviani,5.482202226295563,20.66240785059903,141678.71017241443,23.356703429017216
65,"[9.0, 9.0, 9.5, 8.75, 9.0, 9.0, 9.0, 9.0, 6.0, 8.0]",mLGHOO,Paviani,3.765237044330677,10.947650352784173,124964.55089482223,19.58861460199114
66,"[8.5, 9.0, 9.0, 9.3125, 8.0, 8.0, 9.0, 8.0, 9.625, 9.0]",mLGHOO,Paviani,2.6017621432406175,8.720303940668465,125908.71784096611,20.558087245037314
67,"[9.25, 9.0, 9.25, 8.9375, 8.0, 9.0, 9.0, 9.0, 9.0, 9.5]",mLGHOO,Paviani,1.629353015770372,3.9786004197358764,118618.65873449363,21.858179027040023
68,"[9.375, 9.0, 9.5, 9.0, 9.25, 8.0, 9.0, 8.0, 9.5, 9.25]",mLGHOO,Paviani,2.021233534255754,5.351242940155288,131054.50955278148,19.738985919975676
69,"[8.0, 8.0, 9.25, 9.0, 8.0, 9.5, 9.0, 8.0, 8.0, 8.0]",mLGHOO,Paviani,3.3511207080617096,12.574745518126072,124393.19411433965,20.911455748951994
70,"[6.0, 6.0, 4.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",mLGHOO,Paviani,11.388415605342127,50.8755871982549,156076.26033202556,20.406914866005536
71,"[8.0, 9.0, 9.0, 9.0, 6.0, 9.0, 8.0, 8.5, 9.0, 9.125]",mLGHOO,Paviani,4.033718507779145,12.849687748189218,119720.30658567691,20.90115255699493
72,"[8.0, 8.75, 9.5, 8.875, 9.5, 8.5, 9.0, 9.0, 6.0, 8.0]",mLGHOO,Paviani,4.059850366700726,13.382657549604659,149761.27798115477,21.41840060398681
73,"[9.0, 9.0, 9.5, 9.0, 9.0, 8.0, 6.0, 8.0, 9.5, 9.34375]",mLGHOO,Paviani,3.9264311483203183,12.033940616285896,136206.8751800639,22.057632886979263
74,"[8.0, 9.5, 8.8125, 9.5, 8.0, 9.0, 9.25, 8.0, 6.0, 8.75]",mLGHOO,Paviani,4.1873370117534146,14.179461296141682,144101.7737382137,22.66784255002858
75,"[6.0, 6.0, 6.0, 6.0, 4.0, 6.0, 6.0, 6.0, 6.0, 6.0]",mLGHOO,Paviani,11.388415605342127,50.8755871982549,139855.73419238898,20.160019054019358
76,"[6.0, 6.0, 6.0, 4.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]",mLGHOO,Paviani,11.388415605342127,50.8755871982549,125589.43475749297,18.65357710799435
77,"[8.0, 9.0, 8.5, 6.0, 8.0, 8.0, 9.0, 6.0, 9.0, 9.125]",mLGHOO,Paviani,5.392484121441622,19.829635749289388,143321.69725860553,20.967684628034476
78,"[8.0, 9.5, 9.0, 6.0, 9.5, 8.0, 9.0, 9.0, 8.75, 8.875]",mLGHOO,Paviani,3.985145543138922,12.680512126856385,139500.55216846205,19.62010428897338
79,"[9.5, 9.5, 8.0, 8.0, 9.5, 9.25, 8.9375, 9.0, 8.0, 9.25]",mLGHOO,Paviani,2.4200808354267855,7.326461116438722,130083.23707074283,19.688107702997513
80,"[9.5, 9.5, 9.0, 9.0, 9.21875, 6.0, 8.0, 9.25, 8.0, 9.0]",mLGHOO,Paviani,3.9142431021207678,11.86518138521037,136272.5659624293,21.952737239014823
81,"[8.875, 9.25, 9.0, 6.0, 9.5, 9.0, 9.0, 9.0, 9.0, 8.0]",mLGHOO,Paviani,3.7322091313322745,10.590291445098295,127373.19182928484,21.146410101966467
82,"[9.5, 8.0, 8.0, 8.75, 9.125, 8.0, 9.0, 9.25, 9.5, 8.0]",mLGHOO,Paviani,2.809071910791892,9.471170257175366,126240.21990854302,23.117622128047515
